CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,TotalAmount
1844,55649,27-06-2023 14:00,2,38.02,76.04
1206,51096,27-06-2023 15:00,6,9.13,54.78
1209,59120,27-06-2023 16:00,8,43.04,344.32
1114,51951,27-06-2023 17:00,7,17.38,121.66
1736,59746,27-06-2023 18:00,1,38.24,38.24
1645,59186,27-06-2023 19:00,4,80.16,320.64
1250,57799,27-06-2023 20:00,3,64.5,193.5
1218,58804,27-06-2023 21:00,6,47.31,283.86
1406,50595,27-06-2023 22:00,9,13.72,123.48
1442,57875,27-06-2023 23:00,9,63.82,574.38
1602,59033,28-06-2023 00:00,7,20.55,143.85
1353,54439,28-06-2023 01:00,9,12.28,110.52
1887,55972,28-06-2023 02:00,8,68.08,544.64
1557,50858,28-06-2023 03:00,5,91.65,458.25
1549,55519,28-06-2023 04:00,9,48.76,438.84
1141,57385,28-06-2023 05:00,7,8.89,62.23
1611,58636,28-06-2023 06:00,5,88.63,443.15
1500,59980,28-06-2023 07:00,8,11.36,90.88
1839,54317,28-06-2023 08:00,7,87.41,611.87
1701,53454,28-06-2023 09:00,9,42.22,379.98
1546,51030,28-06-2023 10:00,1,39.71,39.71
1658,59487,28-06-2023 11:00,9,56.57,509.13
1541,57906,28-06-2023 12:00,7,95.92,671.44
1845,51447,28-06-2023 13:00,1,90.38,90.38
1506,52850,28-06-2023 14:00,1,49.68,49.68
1595,58106,28-06-2023 15:00,5,71.1,355.5
1880,57151,28-06-2023 16:00,8,60.14,481.12
1280,59503,28-06-2023 17:00,9,70.88,637.92
1423,56952,28-06-2023 18:00,6,83.79,502.74
1855,54055,28-06-2023 19:00,8,8.28,66.24
1269,55402,28-06-2023 20:00,6,35.95,215.7
1153,59281,28-06-2023 21:00,6,96.14,576.84
1613,51672,28-06-2023 22:00,4,95.19,380.76
1726,54532,28-06-2023 23:00,5,6.07,30.35
1661,54924,29-06-2023 00:00,2,24.14,48.28
1943,56085,29-06-2023 01:00,3,99.41,298.23
1082,57734,29-06-2023 02:00,3,51.82,155.46
1621,54864,29-06-2023 03:00,5,59.42,297.1
1946,59316,29-06-2023 04:00,5,20.81,104.05
1898,51221,29-06-2023 05:00,6,89.96,539.76
1425,52860,29-06-2023 06:00,5,26.97,134.85
1274,58428,29-06-2023 07:00,6,23.02,138.12
1712,59336,29-06-2023 08:00,8,26.67,213.36
1283,53253,29-06-2023 09:00,2,92.36,184.72
1979,53782,29-06-2023 10:00,4,71.77,287.08
1172,56957,29-06-2023 11:00,6,78.02,468.12
1326,50766,29-06-2023 12:00,5,40.82,204.1
1717,52681,29-06-2023 13:00,1,91.37,91.37
1062,57710,29-06-2023 14:00,9,79.99,719.91
1072,57482,29-06-2023 15:00,3,76.31,228.93
1762,55086,29-06-2023 16:00,2,97.24,194.48
1635,57964,29-06-2023 17:00,9,39.79,358.11
1374,52665,29-06-2023 18:00,7,63.04,441.28
1632,59951,29-06-2023 19:00,5,91.44,457.2
1507,53513,29-06-2023 20:00,6,80.13,480.78
1786,50495,29-06-2023 21:00,4,58.52,234.08
1942,55822,29-06-2023 22:00,1,12.24,12.24
1397,52072,29-06-2023 23:00,4,67.01,268.04
1119,57795,30-06-2023 00:00,9,55.02,495.18
1933,58529,30-06-2023 01:00,1,22.5,22.5
1436,53949,30-06-2023 02:00,3,88.81,266.43
1828,56033,30-06-2023 03:00,5,37.61,188.05
1675,58328,30-06-2023 04:00,7,41.81,292.67
1935,52555,30-06-2023 05:00,9,68.88,619.92
1464,56370,30-06-2023 06:00,6,51.44,308.64
1285,54415,30-06-2023 07:00,3,13.48,40.44
1264,55959,30-06-2023 08:00,7,41.81,292.67
1319,59107,30-06-2023 09:00,4,13.97,55.88
1672,55993,30-06-2023 10:00,3,23.12,69.36
1375,55021,30-06-2023 11:00,7,5.68,39.76
1819,52907,30-06-2023 12:00,7,22.22,155.54
1088,52914,30-06-2023 13:00,4,36.39,145.56
1653,53870,30-06-2023 14:00,7,56.13,392.91
1202,59190,30-06-2023 15:00,2,92.33,184.66
1820,55085,30-06-2023 16:00,1,56.33,56.33
1738,56546,30-06-2023 17:00,2,72.03,144.06
1954,50395,30-06-2023 18:00,4,38.98,155.92
1333,50938,30-06-2023 19:00,8,76.4,611.2
1221,59828,30-06-2023 20:00,3,63.94,191.82
1040,52510,30-06-2023 21:00,6,48.68,292.08
1707,54636,30-06-2023 22:00,6,23.41,140.46
1067,51649,30-06-2023 23:00,9,33.84,304.56
1987,53690,01-07-2023 00:00,9,63.99,575.91
1775,53435,01-07-2023 01:00,4,45.48,181.92
1513,53201,01-07-2023 02:00,9,89.49,805.41
1872,54179,01-07-2023 03:00,6,27.31,163.86
1636,58405,01-07-2023 04:00,2,11.94,23.88
1621,53237,01-07-2023 05:00,6,60.99,365.94
1597,53862,01-07-2023 06:00,2,89.17,178.34
1936,50058,01-07-2023 07:00,8,39.65,317.2
1631,54938,01-07-2023 08:00,4,66.53,266.12
1126,52971,01-07-2023 09:00,5,26.98,134.9
1254,59719,01-07-2023 10:00,8,58.05,464.4
1694,58314,01-07-2023 11:00,8,79.75,638
1015,59628,01-07-2023 12:00,6,87.37,524.22
1476,59354,01-07-2023 13:00,4,14.99,59.96
1061,53345,01-07-2023 14:00,1,38.86,38.86
1880,52486,01-07-2023 15:00,7,65.77,460.39
1431,50561,01-07-2023 16:00,8,8.3,66.4
1669,53981,01-07-2023 17:00,9,70.61,635.49
1267,56261,01-07-2023 18:00,2,55.16,110.32
1034,51737,01-07-2023 19:00,1,32.41,32.41
1778,59096,01-07-2023 20:00,4,82.39,329.56
1575,53554,01-07-2023 21:00,5,32.55,162.75
1493,59918,01-07-2023 22:00,1,99.18,99.18
1561,59126,01-07-2023 23:00,5,82.56,412.8
1468,57095,02-07-2023 00:00,6,72.26,433.56
1766,58266,02-07-2023 01:00,3,10.83,32.49
1660,50294,02-07-2023 02:00,7,90.91,636.37
1324,58212,02-07-2023 03:00,6,80.06,480.36
1303,59230,02-07-2023 04:00,4,26.76,107.04
1275,55330,02-07-2023 05:00,3,42.26,126.78
1868,54655,02-07-2023 06:00,5,30.52,152.6
1962,51109,02-07-2023 07:00,3,98.52,295.56
1683,53771,02-07-2023 08:00,9,86.15,775.35
1928,58563,02-07-2023 09:00,9,93.37,840.33
1200,56123,02-07-2023 10:00,6,79.93,479.58
1444,57647,02-07-2023 11:00,6,48.35,290.1
1904,51174,02-07-2023 12:00,4,24.52,98.08
1323,51164,02-07-2023 13:00,4,24.77,99.08
1034,59284,02-07-2023 14:00,2,19.41,38.82
1976,59475,02-07-2023 15:00,4,56.93,227.72
1481,59037,02-07-2023 16:00,8,92.4,739.2
1727,58712,02-07-2023 17:00,2,99.22,198.44
1479,54466,02-07-2023 18:00,9,32.29,290.61
1064,55538,02-07-2023 19:00,1,71.24,71.24
1007,57111,02-07-2023 20:00,2,61.72,123.44
1300,58434,02-07-2023 21:00,2,51.45,102.9
1342,52800,02-07-2023 22:00,6,68.25,409.5
1430,54607,02-07-2023 23:00,7,40.28,281.96
1423,57262,03-07-2023 00:00,3,94.73,284.19
1331,51541,03-07-2023 01:00,9,72.02,648.18
1437,52765,03-07-2023 02:00,5,76.65,383.25
1587,54491,03-07-2023 03:00,5,28.03,140.15
1173,53083,03-07-2023 04:00,4,21.02,84.08
1558,55356,03-07-2023 05:00,9,42.46,382.14
1526,51857,03-07-2023 06:00,8,77.83,622.64
1872,50769,03-07-2023 07:00,4,94.19,376.76
1658,51422,03-07-2023 08:00,4,45.6,182.4
1025,58598,03-07-2023 09:00,2,78.54,157.08
1819,52972,03-07-2023 10:00,9,49.69,447.21
1604,51872,03-07-2023 11:00,3,33.05,99.15
1405,55599,03-07-2023 12:00,4,75.23,300.92
1231,52269,03-07-2023 13:00,7,80.83,565.81
1532,55275,03-07-2023 14:00,8,24.27,194.16
1818,54749,03-07-2023 15:00,8,33.99,271.92
1549,56571,03-07-2023 16:00,4,52,208
1787,59373,03-07-2023 17:00,7,22.72,159.04
1504,55072,03-07-2023 18:00,1,93.24,93.24
1668,59631,03-07-2023 19:00,6,61.18,367.08
1178,55463,03-07-2023 20:00,6,16.51,99.06
1131,57450,03-07-2023 21:00,6,22.48,134.88
1822,58420,03-07-2023 22:00,2,95.66,191.32
1454,53959,03-07-2023 23:00,8,75.13,601.04
1347,51313,04-07-2023 00:00,5,74.77,373.85
1539,57847,04-07-2023 01:00,5,11.89,59.45
1771,51070,04-07-2023 02:00,2,90.05,180.1
1405,59166,04-07-2023 03:00,4,47.15,188.6
1075,59930,04-07-2023 04:00,9,67.67,609.03
1940,53285,04-07-2023 05:00,9,96.17,865.53
1578,58949,04-07-2023 06:00,6,14.5,87
1853,53095,04-07-2023 07:00,9,50.82,457.38
1491,50320,04-07-2023 08:00,4,9.71,38.84
1193,52321,04-07-2023 09:00,1,52.46,52.46
1983,50555,04-07-2023 10:00,2,28.96,57.92
1161,54939,04-07-2023 11:00,1,91.55,91.55
1346,55432,04-07-2023 12:00,8,42.86,342.88
1950,51386,04-07-2023 13:00,9,65.22,586.98
1360,54763,04-07-2023 14:00,6,86.73,520.38
1768,56854,04-07-2023 15:00,2,98.45,196.9
1583,57637,04-07-2023 16:00,6,52.86,317.16
1086,54841,04-07-2023 17:00,9,48.3,434.7
1933,53867,04-07-2023 18:00,3,12.2,36.6
1261,53793,04-07-2023 19:00,9,6.21,55.89
1213,57373,04-07-2023 20:00,2,62.84,125.68
1664,52513,04-07-2023 21:00,5,11.22,56.1
1721,53803,04-07-2023 22:00,2,41.14,82.28
1912,52327,04-07-2023 23:00,7,5.34,37.38
1572,58809,05-07-2023 00:00,9,63.45,571.05
1779,52165,05-07-2023 01:00,7,45.41,317.87
1261,53308,05-07-2023 02:00,5,17.07,85.35
1729,56452,05-07-2023 03:00,4,33.15,132.6
1282,58067,05-07-2023 04:00,4,59.12,236.48
1647,57642,05-07-2023 05:00,8,67.39,539.12
1466,56404,05-07-2023 06:00,1,48.92,48.92
1379,50992,05-07-2023 07:00,5,81.38,406.9
1361,55424,05-07-2023 08:00,2,15.68,31.36
1448,59569,05-07-2023 09:00,9,13.03,117.27
1440,54381,05-07-2023 10:00,7,9.2,64.4
1092,53174,05-07-2023 11:00,8,55.9,447.2
1620,54782,05-07-2023 12:00,6,72.09,432.54
1752,59497,05-07-2023 13:00,9,17.4,156.6
1866,55560,05-07-2023 14:00,6,65.7,394.2
1423,57460,05-07-2023 15:00,7,50.31,352.17
1141,53078,05-07-2023 16:00,7,98.8,691.6
1290,52983,05-07-2023 17:00,9,73.16,658.44
1431,57259,05-07-2023 18:00,8,67.46,539.68
1748,56054,05-07-2023 19:00,1,59.19,59.19
1851,52523,05-07-2023 20:00,4,99.75,399
1823,59677,05-07-2023 21:00,7,98.14,686.98
1688,54581,05-07-2023 22:00,8,56.12,448.96
1652,55609,05-07-2023 23:00,7,48.24,337.68
1700,52001,06-07-2023 00:00,3,48.9,146.7
1997,51387,06-07-2023 01:00,4,45.69,182.76
1048,56552,06-07-2023 02:00,7,55.48,388.36
1301,51030,06-07-2023 03:00,8,30.99,247.92
1880,59957,06-07-2023 04:00,7,93.04,651.28
1189,51220,06-07-2023 05:00,6,51.57,309.42
1135,56035,06-07-2023 06:00,9,84.99,764.91
1554,59810,06-07-2023 07:00,9,50.15,451.35
1403,59455,06-07-2023 08:00,7,73.24,512.68
1891,56523,06-07-2023 09:00,8,37,296
1864,58074,06-07-2023 10:00,6,64.36,386.16
1601,59063,06-07-2023 11:00,1,52.35,52.35
1806,50834,06-07-2023 12:00,1,39.88,39.88
1340,59110,06-07-2023 13:00,6,88.75,532.5
1756,51724,06-07-2023 14:00,2,15.71,31.42
1944,56598,06-07-2023 15:00,8,51.26,410.08
1703,52413,06-07-2023 16:00,1,23.47,23.47
1317,59505,06-07-2023 17:00,2,86.8,173.6
1617,55993,06-07-2023 18:00,8,29.08,232.64
1362,54498,06-07-2023 19:00,6,65.18,391.08
1821,52105,06-07-2023 20:00,2,20.73,41.46
1381,52568,06-07-2023 21:00,2,43.47,86.94
1232,59330,06-07-2023 22:00,7,90.44,633.08
1776,50209,06-07-2023 23:00,5,20.78,103.9
1343,59256,07-07-2023 00:00,5,68,340
1548,54911,07-07-2023 01:00,8,24.43,195.44
1816,52220,07-07-2023 02:00,7,44.5,311.5
1552,50233,07-07-2023 03:00,9,56.36,507.24
1528,50792,07-07-2023 04:00,4,59.84,239.36
1855,53110,07-07-2023 05:00,4,62.24,248.96
1788,52166,07-07-2023 06:00,2,65.81,131.62
1818,58526,07-07-2023 07:00,3,30.82,92.46
1570,59551,07-07-2023 08:00,1,43.13,43.13
1934,55193,07-07-2023 09:00,1,8.55,8.55
1182,51214,07-07-2023 10:00,7,78.03,546.21
1040,54419,07-07-2023 11:00,5,84.52,422.6
1550,57314,07-07-2023 12:00,3,23.93,71.79
1396,58475,07-07-2023 13:00,7,24.14,168.98
1703,50212,07-07-2023 14:00,2,8.99,17.98
1778,51658,07-07-2023 15:00,3,97.19,291.57
1493,55024,07-07-2023 16:00,1,81.68,81.68
1658,59609,07-07-2023 17:00,8,39.27,314.16
1906,55917,07-07-2023 18:00,2,50.78,101.56
1332,55141,07-07-2023 19:00,7,32.74,229.18
1126,51794,07-07-2023 20:00,9,61.74,555.66
1557,55988,07-07-2023 21:00,6,73.14,438.84
1556,58296,07-07-2023 22:00,2,47.5,95
1000,55578,07-07-2023 23:00,2,87.99,175.98
1167,55551,08-07-2023 00:00,9,54.12,487.08
1619,53845,08-07-2023 01:00,8,18.7,149.6
1018,56906,08-07-2023 02:00,9,64.12,577.08
1331,50378,08-07-2023 03:00,4,48.91,195.64
1583,53293,08-07-2023 04:00,4,93.89,375.56
1455,53329,08-07-2023 05:00,2,42.23,84.46
1956,54808,08-07-2023 06:00,1,43.27,43.27
1108,57937,08-07-2023 07:00,4,66.82,267.28
1267,50224,08-07-2023 08:00,8,55.06,440.48
1444,50737,08-07-2023 09:00,2,40.57,81.14
1239,50235,08-07-2023 10:00,8,99.03,792.24
1928,50711,08-07-2023 11:00,1,33.71,33.71
1300,55988,08-07-2023 12:00,1,31.37,31.37
1601,51888,08-07-2023 13:00,4,87.12,348.48
1102,57173,08-07-2023 14:00,7,5.32,37.24
1987,51259,08-07-2023 15:00,9,24.12,217.08
1249,55246,08-07-2023 16:00,5,61.09,305.45
1452,57271,08-07-2023 17:00,2,20.43,40.86
1519,50748,08-07-2023 18:00,7,98.65,690.55
1152,53551,08-07-2023 19:00,2,49.1,98.2
1858,56400,08-07-2023 20:00,9,61.75,555.75
1173,56643,08-07-2023 21:00,9,20.24,182.16
1342,58701,08-07-2023 22:00,3,32.49,97.47
1669,51823,08-07-2023 23:00,8,63.39,507.12
1430,56852,09-07-2023 00:00,4,57.21,228.84
1726,57777,09-07-2023 01:00,3,79.51,238.53
1688,54232,09-07-2023 02:00,1,30.58,30.58
1686,56519,09-07-2023 03:00,5,67.09,335.45
1851,51777,09-07-2023 04:00,4,32.64,130.56
1849,51222,09-07-2023 05:00,1,60.74,60.74
1657,57630,09-07-2023 06:00,8,62.48,499.84
1961,51777,09-07-2023 07:00,8,16.57,132.56
1323,59496,09-07-2023 08:00,8,57.12,456.96
1989,57490,09-07-2023 09:00,3,6.13,18.39
1672,54859,09-07-2023 10:00,6,52.62,315.72
1638,58893,09-07-2023 11:00,7,71.26,498.82
1419,58118,09-07-2023 12:00,9,11.92,107.28
1593,52989,09-07-2023 13:00,5,94.18,470.9
1484,58343,09-07-2023 14:00,9,48.58,437.22
1658,51325,09-07-2023 15:00,6,94.15,564.9
1750,59493,09-07-2023 16:00,4,15.2,60.8
1411,59903,09-07-2023 17:00,1,95.24,95.24
1935,55127,09-07-2023 18:00,1,15.37,15.37
1083,58998,09-07-2023 19:00,5,48.84,244.2
1112,52722,09-07-2023 20:00,3,94.11,282.33
1736,54656,09-07-2023 21:00,5,27.11,135.55
1331,51325,09-07-2023 22:00,5,8.3,41.5
1377,54133,09-07-2023 23:00,1,80.35,80.35
1754,59351,10-07-2023 00:00,8,61.61,492.88
1654,52869,10-07-2023 01:00,5,53.82,269.1
1040,51242,10-07-2023 02:00,5,8.26,41.3
1934,58539,10-07-2023 03:00,9,67.06,603.54
1769,51831,10-07-2023 04:00,8,21.3,170.4
1958,51569,10-07-2023 05:00,1,93.46,93.46
1796,57246,10-07-2023 06:00,3,70.14,210.42
1104,51918,10-07-2023 07:00,7,72.17,505.19
1201,56416,10-07-2023 08:00,1,27.1,27.1
1449,53232,10-07-2023 09:00,1,88.67,88.67
1818,53758,10-07-2023 10:00,5,56.08,280.4
1842,55997,10-07-2023 11:00,9,86.42,777.78
1972,52355,10-07-2023 12:00,6,30.74,184.44
1265,59589,10-07-2023 13:00,2,76.77,153.54
1909,51824,10-07-2023 14:00,9,59.58,536.22
1209,57280,10-07-2023 15:00,6,9.6,57.6
1562,54060,10-07-2023 16:00,5,43.51,217.55
1117,55324,10-07-2023 17:00,5,22.47,112.35
1712,50404,10-07-2023 18:00,3,39.12,117.36
1376,51721,10-07-2023 19:00,6,41.42,248.52
1550,55316,10-07-2023 20:00,4,50.12,200.48
1539,53845,10-07-2023 21:00,2,62.03,124.06
1770,54210,10-07-2023 22:00,3,59.24,177.72
1083,50064,10-07-2023 23:00,9,8.7,78.3
1453,59491,11-07-2023 00:00,9,76.32,686.88
1666,56382,11-07-2023 01:00,6,95.17,571.02
1628,59607,11-07-2023 02:00,9,38.12,343.08
1513,50968,11-07-2023 03:00,4,22.08,88.32
1604,50368,11-07-2023 04:00,5,56.3,281.5
1677,58424,11-07-2023 05:00,6,71.97,431.82
1386,52242,11-07-2023 06:00,9,69.5,625.5
1911,55002,11-07-2023 07:00,5,63.15,315.75
1349,53083,11-07-2023 08:00,8,18.89,151.12
1295,58073,11-07-2023 09:00,1,84.5,84.5
1257,59112,11-07-2023 10:00,5,45.43,227.15
1080,58880,11-07-2023 11:00,1,26.04,26.04
1936,51469,11-07-2023 12:00,6,13.2,79.2
1267,54725,11-07-2023 13:00,7,44.59,312.13
1418,54259,11-07-2023 14:00,5,63.71,318.55
1234,53622,11-07-2023 15:00,1,68.21,68.21
1832,50823,11-07-2023 16:00,6,96.46,578.76
1310,53431,11-07-2023 17:00,5,19.55,97.75
1812,56528,11-07-2023 18:00,6,98.65,591.9
1974,54151,11-07-2023 19:00,7,67.19,470.33
1985,54213,11-07-2023 20:00,7,48.15,337.05
1356,57420,11-07-2023 21:00,2,89.38,178.76
1212,58989,11-07-2023 22:00,3,70.98,212.94
1573,50779,11-07-2023 23:00,6,38.13,228.78
1048,52892,12-07-2023 00:00,3,88.99,266.97
1126,55534,12-07-2023 01:00,2,68.33,136.66
1222,53306,12-07-2023 02:00,4,71.39,285.56
1920,52902,12-07-2023 03:00,5,90.16,450.8
1278,53718,12-07-2023 04:00,9,47.6,428.4
1407,50021,12-07-2023 05:00,3,67.41,202.23
1504,51500,12-07-2023 06:00,3,75.75,227.25
1293,59034,12-07-2023 07:00,6,48.12,288.72
1795,59952,12-07-2023 08:00,5,12.93,64.65
1276,53641,12-07-2023 09:00,6,78.29,469.74
1437,55212,12-07-2023 10:00,7,9.54,66.78
1106,50191,12-07-2023 11:00,3,73.2,219.6
1657,58587,12-07-2023 12:00,5,91.53,457.65
1419,57174,12-07-2023 13:00,8,37.96,303.68
1610,55114,12-07-2023 14:00,4,14.7,58.8
1428,54662,12-07-2023 15:00,2,27.12,54.24
1374,54326,12-07-2023 16:00,4,58.42,233.68
1072,59065,12-07-2023 17:00,2,94.55,189.1
1948,54335,12-07-2023 18:00,3,53.67,161.01
1997,58281,12-07-2023 19:00,4,15.71,62.84
1633,58648,12-07-2023 20:00,4,64.64,258.56
1029,59196,12-07-2023 21:00,9,74.62,671.58
1187,55494,12-07-2023 22:00,6,42.36,254.16
1363,58536,12-07-2023 23:00,9,73.54,661.86
1865,52711,13-07-2023 00:00,4,35.86,143.44
1799,57595,13-07-2023 01:00,9,79.96,719.64
1450,56273,13-07-2023 02:00,9,37.4,336.6
1194,56284,13-07-2023 03:00,6,29.33,175.98
1155,59308,13-07-2023 04:00,5,88.52,442.6
1171,58817,13-07-2023 05:00,3,57.1,171.3
1846,53994,13-07-2023 06:00,5,32.09,160.45
1040,51678,13-07-2023 07:00,3,93.83,281.49
1062,58414,13-07-2023 08:00,5,70.63,353.15
1022,50743,13-07-2023 09:00,5,25.97,129.85
1359,50462,13-07-2023 10:00,2,63.39,126.78
1074,51568,13-07-2023 11:00,9,87.68,789.12
1559,51736,13-07-2023 12:00,7,71.13,497.91
1671,57903,13-07-2023 13:00,6,28.25,169.5
1824,57002,13-07-2023 14:00,5,66.64,333.2
1117,58856,13-07-2023 15:00,4,63.82,255.28
1611,51356,13-07-2023 16:00,8,82.98,663.84
1379,51014,13-07-2023 17:00,2,21.92,43.84
1928,51054,13-07-2023 18:00,8,71.47,571.76
1919,51764,13-07-2023 19:00,1,7.6,7.6
1678,56009,13-07-2023 20:00,1,71.14,71.14
1289,54458,13-07-2023 21:00,3,96.24,288.72
1439,59604,13-07-2023 22:00,5,21.57,107.85
1667,50667,13-07-2023 23:00,6,34.57,207.42
1932,53370,14-07-2023 00:00,4,60.37,241.48
1006,55976,14-07-2023 01:00,7,74.58,522.06
1195,51394,14-07-2023 02:00,7,37.72,264.04
1420,58290,14-07-2023 03:00,2,68.1,136.2
1567,54070,14-07-2023 04:00,2,90.43,180.86
1832,56982,14-07-2023 05:00,2,74.02,148.04
1192,58613,14-07-2023 06:00,2,72.55,145.1
1558,55599,14-07-2023 07:00,9,41.29,371.61
1147,53650,14-07-2023 08:00,5,91.59,457.95
1786,59324,14-07-2023 09:00,8,31.35,250.8
1668,59894,14-07-2023 10:00,5,24.5,122.5
1201,53620,14-07-2023 11:00,5,39.6,198
1443,53190,14-07-2023 12:00,1,66.76,66.76
1913,58789,14-07-2023 13:00,6,86.86,521.16
1987,50391,14-07-2023 14:00,4,17.55,70.2
1418,51075,14-07-2023 15:00,3,82.31,246.93
1426,52650,14-07-2023 16:00,6,82.22,493.32
1478,52384,14-07-2023 17:00,2,60.76,121.52
1474,50809,14-07-2023 18:00,8,77.26,618.08
1125,58047,14-07-2023 19:00,1,22.28,22.28
1394,55501,14-07-2023 20:00,9,21.11,189.99
1816,56895,14-07-2023 21:00,8,86.97,695.76
1880,51159,14-07-2023 22:00,1,52.32,52.32
1805,57574,14-07-2023 23:00,9,28.36,255.24
1575,51531,15-07-2023 00:00,2,70.43,140.86
1324,55481,15-07-2023 01:00,3,89.73,269.19
1391,57548,15-07-2023 02:00,2,65.07,130.14
1929,54976,15-07-2023 03:00,8,38,304
1687,55695,15-07-2023 04:00,2,50.91,101.82
1627,58445,15-07-2023 05:00,2,76.47,152.94
1439,53548,15-07-2023 06:00,1,11.41,11.41
1203,56163,15-07-2023 07:00,7,25.63,179.41
1485,56671,15-07-2023 08:00,2,48.95,97.9
1832,55264,15-07-2023 09:00,5,62.4,312
1030,51231,15-07-2023 10:00,5,37.22,186.1
1387,52423,15-07-2023 11:00,3,33.35,100.05
1624,58071,15-07-2023 12:00,3,8.93,26.79
1876,54261,15-07-2023 13:00,3,8.1,24.3
1433,59765,15-07-2023 14:00,6,31.48,188.88
1836,52908,15-07-2023 15:00,4,55.4,221.6
1925,54712,15-07-2023 16:00,3,57.86,173.58
1375,56755,15-07-2023 17:00,2,51.93,103.86
1343,59817,15-07-2023 18:00,3,43.94,131.82
1442,53883,15-07-2023 19:00,4,28.97,115.88
1578,53515,15-07-2023 20:00,6,43.07,258.42
1074,53403,15-07-2023 21:00,4,18.18,72.72
1556,54598,15-07-2023 22:00,8,15.95,127.6
1771,55008,15-07-2023 23:00,3,33.49,100.47
1665,56222,16-07-2023 00:00,3,99.56,298.68
1154,54009,16-07-2023 01:00,3,36.02,108.06
1429,52735,16-07-2023 02:00,8,93.96,751.68
1362,54491,16-07-2023 03:00,4,42.26,169.04
1447,58593,16-07-2023 04:00,1,46.71,46.71
1986,50974,16-07-2023 05:00,2,80.72,161.44
1233,50223,16-07-2023 06:00,2,13.9,27.8
1562,54613,16-07-2023 07:00,3,22.32,66.96
1817,56777,16-07-2023 08:00,6,97.51,585.06
1261,58427,16-07-2023 09:00,8,53.06,424.48
1826,54211,16-07-2023 10:00,1,9.21,9.21
1124,50225,16-07-2023 11:00,9,9.5,85.5
1910,58183,16-07-2023 12:00,1,91.19,91.19
1244,54277,16-07-2023 13:00,2,87.97,175.94
1541,51341,16-07-2023 14:00,3,48.55,145.65
1937,54036,16-07-2023 15:00,7,20.51,143.57
1484,58401,16-07-2023 16:00,9,83.88,754.92
1121,53727,16-07-2023 17:00,3,35.84,107.52
1124,53928,16-07-2023 18:00,8,44.81,358.48
1548,52803,16-07-2023 19:00,9,69.84,628.56
1169,59301,16-07-2023 20:00,7,38.57,269.99
1123,56558,16-07-2023 21:00,4,64.72,258.88
1868,50393,16-07-2023 22:00,4,89.1,356.4
1034,56839,16-07-2023 23:00,4,80.75,323
1086,59035,17-07-2023 00:00,6,41.25,247.5
1645,59716,17-07-2023 01:00,4,32.35,129.4
1707,58795,17-07-2023 02:00,5,32.12,160.6
1785,50581,17-07-2023 03:00,9,38.12,343.08
1200,50132,17-07-2023 04:00,7,51.88,363.16
1368,52838,17-07-2023 05:00,8,44.58,356.64
1796,53385,17-07-2023 06:00,5,17.64,88.2
1076,53770,17-07-2023 07:00,5,20.53,102.65
1058,52268,17-07-2023 08:00,7,37.58,263.06
1430,50975,17-07-2023 09:00,8,58.4,467.2
1637,57605,17-07-2023 10:00,9,61.3,551.7
1499,57213,17-07-2023 11:00,2,51.19,102.38
1912,59735,17-07-2023 12:00,3,75.18,225.54
1108,52835,17-07-2023 13:00,2,75.04,150.08
1735,52738,17-07-2023 14:00,7,45.62,319.34
1277,59549,17-07-2023 15:00,2,16.82,33.64
1067,54134,17-07-2023 16:00,2,55.37,110.74
1068,59508,17-07-2023 17:00,2,41.24,82.48
1164,56833,17-07-2023 18:00,4,18.1,72.4
1488,58353,17-07-2023 19:00,1,98.27,98.27
1304,51909,17-07-2023 20:00,2,40.13,80.26
1908,59319,17-07-2023 21:00,3,64.45,193.35
1673,59850,17-07-2023 22:00,7,51.56,360.92
1364,51963,17-07-2023 23:00,1,18.57,18.57
1853,55153,18-07-2023 00:00,6,10.28,61.68
1820,50966,18-07-2023 01:00,3,64.45,193.35
1378,50889,18-07-2023 02:00,3,28.47,85.41
1342,53061,18-07-2023 03:00,4,28.15,112.6
1946,56461,18-07-2023 04:00,4,95.91,383.64
1898,56166,18-07-2023 05:00,7,48.87,342.09
1553,56967,18-07-2023 06:00,3,7.8,23.4
1353,59858,18-07-2023 07:00,8,37.29,298.32
1415,58101,18-07-2023 08:00,8,60.53,484.24
1108,57379,18-07-2023 09:00,7,36.21,253.47
1562,59633,18-07-2023 10:00,2,7.55,15.1
1761,57280,18-07-2023 11:00,5,47.21,236.05
1496,51067,18-07-2023 12:00,6,15.06,90.36
1340,54223,18-07-2023 13:00,4,63.82,255.28
1941,59018,18-07-2023 14:00,5,63.86,319.3
1382,54607,18-07-2023 15:00,9,8.59,77.31
1532,53985,18-07-2023 16:00,7,32.61,228.27
1299,53179,18-07-2023 17:00,2,44.3,88.6
1138,54538,18-07-2023 18:00,1,57.28,57.28
1358,52362,18-07-2023 19:00,2,33.13,66.26
1835,52224,18-07-2023 20:00,3,32.34,97.02
1498,56371,18-07-2023 21:00,2,98.39,196.78
1384,51726,18-07-2023 22:00,3,8.98,26.94
1603,55791,18-07-2023 23:00,9,98.96,890.64
1958,58073,19-07-2023 00:00,4,9.54,38.16
1279,58458,19-07-2023 01:00,9,32.39,291.51
1636,57013,19-07-2023 02:00,3,51.9,155.7
1482,50837,19-07-2023 03:00,1,18.61,18.61
